Reservoir_name,Basin,Subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,CWC,25.0267409,82.9311989,04-10-23,2023,10,98.2,0.147,0.00279,90.85
Jirgo Dam,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,CWC,25.0267409,82.9311989,05-10-23,2023,10,98.2,0.147,0.0029,91
Kabini Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.95500864,76.2867207,01-10-23,2023,10,696.66,0.444,0.27773,693.069
Kabini Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.95500864,76.2867207,02-10-23,2023,10,696.66,0.444,0.29526,693.42
Kabini Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.95500864,76.2867207,03-10-23,2023,10,696.66,0.444,0.30603,693.633
Kabini Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.95500864,76.2867207,04-10-23,2023,10,696.66,0.444,0.31155,693.743
Kabini Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.95500864,76.2867207,05-10-23,2023,10,696.66,0.444,0.31498,693.81
Kadana Reservoir,Mahi Basin,Mahi Upper,CWC,23.34196607,73.89320231,01-10-23,2023,10,127.7,1.472,1.18919,127.69
Kadana Reservoir,Mahi Basin,Mahi Upper,CWC,23.34196607,73.89320231,02-10-23,2023,10,127.7,1.472,1.1917,127.71
Kadana Reservoir,Mahi Basin,Mahi Upper,CWC,23.34196607,73.89320231,03-10-23,2023,10,127.7,1.472,1.1917,127.71
Kadana Reservoir,Mahi Basin,Mahi Upper,CWC,23.34196607,73.89320231,04-10-23,2023,10,127.7,1.472,1.1917,127.71
Kadana Reservoir,Mahi Basin,Mahi Upper,CWC,23.34196607,73.89320231,05-10-23,2023,10,127.7,1.472,1.1917,127.71
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.30465879,77.16754045,01-10-23,2023,10,981.46,0.447,0.26108,968.441
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.30465879,77.16754045,02-10-23,2023,10,981.46,0.447,0.27269,969.419
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.30465879,77.16754045,03-10-23,2023,10,981.46,0.447,0.28062,970.069
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.30465879,77.16754045,04-10-23,2023,10,981.46,0.447,0.28543,970.468
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,9.30465879,77.16754045,05-10-23,2023,10,981.46,0.447,0.2894,970.788
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,8.92000098,77.12459672,01-10-23,2023,10,115.82,0.507,0.37546,110.691
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,8.92000098,77.12459672,02-10-23,2023,10,115.82,0.507,0.39578,111.67
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,8.92000098,77.12459672,03-10-23,2023,10,115.82,0.507,0.40761,112.24
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,8.92000098,77.12459672,04-10-23,2023,10,115.82,0.507,0.41369,112.56
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,8.92000098,77.12459672,05-10-23,2023,10,115.82,0.507,0.41825,112.8
Kangsabati Reservoir,Ganga Basin,Damodar,CWC,22.97855586,86.72104725,01-10-23,2023,10,134.14,0.914,0.518,129.17
Kangsabati Reservoir,Ganga Basin,Damodar,CWC,22.97855586,86.72104725,02-10-23,2023,10,134.14,0.914,0.706,131.52
Kangsabati Reservoir,Ganga Basin,Damodar,CWC,22.97855586,86.72104725,03-10-23,2023,10,134.14,0.914,0.739,131.86
Kangsabati Reservoir,Ganga Basin,Damodar,CWC,22.97855586,86.72104725,04-10-23,2023,10,134.14,0.914,0.727,131.73
Kangsabati Reservoir,Ganga Basin,Damodar,CWC,22.97855586,86.72104725,05-10-23,2023,10,134.14,0.914,0.72,131.66
Kanher Dam,Krishna Basin,Krishna Upper,CWC,17.758849,73.872011,01-10-23,2023,10,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,Krishna Upper,CWC,17.758849,73.872011,02-10-23,2023,10,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,Krishna Upper,CWC,17.758849,73.872011,03-10-23,2023,10,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,Krishna Upper,CWC,17.758849,73.872011,04-10-23,2023,10,690.78,0.272,NA,NA
Kanher Dam,Krishna Basin,Krishna Upper,CWC,17.758849,73.872011,05-10-23,2023,10,690.78,0.272,0.21862,687.73
Karjan Reservoir,Narmada Basin,Narmada Lower,CWC,21.77573622,73.53228855,01-10-23,2023,10,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,Narmada Lower,CWC,21.77573622,73.53228855,02-10-23,2023,10,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,Narmada Lower,CWC,21.77573622,73.53228855,03-10-23,2023,10,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,Narmada Lower,CWC,21.77573622,73.53228855,04-10-23,2023,10,115.25,0.523,NA,NA
Karjan Reservoir,Narmada Basin,Narmada Lower,CWC,21.77573622,73.53228855,05-10-23,2023,10,115.25,0.523,NA,NA
Khadakwasla Reservoir,Krishna Basin,Bhima Upper,CWC,18.4148564,73.73248902,01-10-23,2023,10,582.47,0.06,0.05591,582.47
Khadakwasla Reservoir,Krishna Basin,Bhima Upper,CWC,18.4148564,73.73248902,02-10-23,2023,10,582.47,0.06,0.05591,582.47
Khadakwasla Reservoir,Krishna Basin,Bhima Upper,CWC,18.4148564,73.73248902,03-10-23,2023,10,582.47,0.06,0.05591,582.47
Khadakwasla Reservoir,Krishna Basin,Bhima Upper,CWC,18.4148564,73.73248902,04-10-23,2023,10,582.47,0.06,0.05544,582.44
Khadakwasla Reservoir,Krishna Basin,Bhima Upper,CWC,18.4148564,73.73248902,05-10-23,2023,10,582.47,0.06,0.05377,582.32
Kol Dam,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.383056,76.868917,01-10-23,2023,10,642,0.089,0.07372,640.99
Kol Dam,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.383056,76.868917,02-10-23,2023,10,642,0.089,0.07402,641.01
Kol Dam,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.383056,76.868917,03-10-23,2023,10,642,0.089,0.07417,641.02
Kol Dam,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.383056,76.868917,04-10-23,2023,10,642,0.089,0.07313,640.95
Kol Dam,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.383056,76.868917,05-10-23,2023,10,642,0.089,0.07505,641.08
Kolar,Narmada Basin,Narmada Middle,CWC,22.95433708,77.29432532,01-10-23,2023,10,462.2,0.27,NA,NA
Kolar,Narmada Basin,Narmada Middle,CWC,22.95433708,77.29432532,02-10-23,2023,10,462.2,0.27,NA,NA
Kolar,Narmada Basin,Narmada Middle,CWC,22.95433708,77.29432532,03-10-23,2023,10,462.2,0.27,NA,NA
Kolar,Narmada Basin,Narmada Middle,CWC,22.95433708,77.29432532,04-10-23,2023,10,462.2,0.27,NA,NA
Kolar,Narmada Basin,Narmada Middle,CWC,22.95433708,77.29432532,05-10-23,2023,10,462.2,0.27,0.23236,460.77
Konar Reservoir,Ganga Basin,Damodar,CWC,23.94457917,85.74669073,01-10-23,2023,10,425.81,0.176,0.111,421.874
Konar Reservoir,Ganga Basin,Damodar,CWC,23.94457917,85.74669073,02-10-23,2023,10,425.81,0.176,0.146,424.099
Konar Reservoir,Ganga Basin,Damodar,CWC,23.94457917,85.74669073,03-10-23,2023,10,425.81,0.176,0.164,425.166
Konar Reservoir,Ganga Basin,Damodar,CWC,23.94457917,85.74669073,04-10-23,2023,10,425.81,0.176,0.17,425.501
Konar Reservoir,Ganga Basin,Damodar,CWC,23.94457917,85.74669073,05-10-23,2023,10,425.81,0.176,0.17,426.354
Koyana/Shivaji Sagar,Krishna Basin,Krishna Upper,CWC,17.59996426,73.74860196,01-10-23,2023,10,657.9,2.652,2.49825,656.615
Koyana/Shivaji Sagar,Krishna Basin,Krishna Upper,CWC,17.59996426,73.74860196,02-10-23,2023,10,657.9,2.652,2.50731,656.692
Koyana/Shivaji Sagar,Krishna Basin,Krishna Upper,CWC,17.59996426,73.74860196,03-10-23,2023,10,657.9,2.652,2.51939,656.793
Koyana/Shivaji Sagar,Krishna Basin,Krishna Upper,CWC,17.59996426,73.74860196,04-10-23,2023,10,657.9,2.652,2.52544,656.884
Koyana/Shivaji Sagar,Krishna Basin,Krishna Upper,CWC,17.59996426,73.74860196,05-10-23,2023,10,657.9,2.652,NA,NA
Krishnaraja Sagar,Cauvery Basin,Cauvery Upper,CWC,12.46102452,76.48916788,01-10-23,2023,10,752.5,1.163,0.36541,744.33
Krishnaraja Sagar,Cauvery Basin,Cauvery Upper,CWC,12.46102452,76.48916788,02-10-23,2023,10,752.5,1.163,0.37397,744.452
Krishnaraja Sagar,Cauvery Basin,Cauvery Upper,CWC,12.46102452,76.48916788,03-10-23,2023,10,752.5,1.163,0.39858,744.8
Krishnaraja Sagar,Cauvery Basin,Cauvery Upper,CWC,12.46102452,76.48916788,04-10-23,2023,10,752.5,1.163,0.41676,745.05
Krishnaraja Sagar,Cauvery Basin,Cauvery Upper,CWC,12.46102452,76.48916788,05-10-23,2023,10,752.5,1.163,0.42709,745.19
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,14.03563915,74.92879915,01-10-23,2023,10,554.43,4.294,1.9591,544.97
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,14.03563915,74.92879915,02-10-23,2023,10,554.43,4.294,NA,NA
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,14.03563915,74.92879915,03-10-23,2023,10,554.43,4.294,1.98961,545.135
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,14.03563915,74.92879915,04-10-23,2023,10,554.43,4.294,1.98961,545.135
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,14.03563915,74.92879915,05-10-23,2023,10,554.43,4.294,1.9868,545.119
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.44347832,77.06863102,01-10-23,2023,10,278.89,0.792,0.3218,270.044
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.44347832,77.06863102,02-10-23,2023,10,278.89,0.792,0.31905,269.974
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.44347832,77.06863102,03-10-23,2023,10,278.89,0.792,0.31724,269.928
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.44347832,77.06863102,04-10-23,2023,10,278.89,0.792,0.31676,269.916
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.44347832,77.06863102,05-10-23,2023,10,278.89,0.792,0.31639,269.906
Lower Manair\G.V.Sudhakar Rao Reservoir,Godavari Basin,Pranhita and others,CWC,18.38429509,79.10782049,01-10-23,2023,10,280.42,0.621,0.58171,279.867
Lower Manair\G.V.Sudhakar Rao Reservoir,Godavari Basin,Pranhita and others,CWC,18.38429509,79.10782049,02-10-23,2023,10,280.42,0.621,0.58171,279.928
Lower Manair\G.V.Sudhakar Rao Reservoir,Godavari Basin,Pranhita and others,CWC,18.38429509,79.10782049,03-10-23,2023,10,280.42,0.621,0.58171,279.959
Lower Manair\G.V.Sudhakar Rao Reservoir,Godavari Basin,Pranhita and others,CWC,18.38429509,79.10782049,04-10-23,2023,10,280.42,0.621,0.58171,279.989
Lower Manair\G.V.Sudhakar Rao Reservoir,Godavari Basin,Pranhita and others,CWC,18.38429509,79.10782049,05-10-23,2023,10,280.42,0.621,0.58171,279.989
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.44546947,70.95697488,01-10-23,2023,10,135.33,0.071,NA,NA
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.44546947,70.95697488,02-10-23,2023,10,135.33,0.071,NA,NA
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.44546947,70.95697488,03-10-23,2023,10,135.33,0.071,NA,NA
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.44546947,70.95697488,04-10-23,2023,10,135.33,0.071,NA,NA
Machhu I,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.44546947,70.95697488,05-10-23,2023,10,135.33,0.071,NA,NA
Machhu II,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.74131643,70.88602111,01-10-23,2023,10,57.3,0.091,NA,NA
Machhu II,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.74131643,70.88602111,02-10-23,2023,10,57.3,0.091,NA,NA
Machhu II,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.74131643,70.88602111,03-10-23,2023,10,57.3,0.091,NA,NA
Machhu II,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.74131643,70.88602111,04-10-23,2023,10,57.3,0.091,NA,NA
Machhu II,West flowing rivers of Kutch and Saurashtra including Luni Basin,Saraswati,CWC,22.74131643,70.88602111,05-10-23,2023,10,57.3,0.091,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,Godavari Lower,CWC,18.40098918,82.59091709,01-10-23,2023,10,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,Godavari Lower,CWC,18.40098918,82.59091709,02-10-23,2023,10,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,Godavari Lower,CWC,18.40098918,82.59091709,03-10-23,2023,10,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,Godavari Lower,CWC,18.40098918,82.59091709,04-10-23,2023,10,838.16,0.893,NA,NA
Machkund\Jalaput Reservoir,Godavari Basin,Godavari Lower,CWC,18.40098918,82.59091709,05-10-23,2023,10,838.16,0.893,0.521,833.26
Mahanadi\Ravishankar Sagar,Mahanadi Basin,Mahanadi Middle,CWC,20.56924425,81.52032265,01-10-23,2023,10,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,Mahanadi Middle,CWC,20.56924425,81.52032265,02-10-23,2023,10,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,Mahanadi Middle,CWC,20.56924425,81.52032265,03-10-23,2023,10,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,Mahanadi Middle,CWC,20.56924425,81.52032265,04-10-23,2023,10,348.7,0.767,NA,NA
Mahanadi\Ravishankar Sagar,Mahanadi Basin,Mahanadi Middle,CWC,20.56924425,81.52032265,05-10-23,2023,10,348.7,0.767,0.44618,344.9
Mahi Bajaj Sagar,Mahi Basin,Mahi Upper,CWC,23.56591534,74.56320292,01-10-23,2023,10,280.75,1.711,1.61286,281.3
Mahi Bajaj Sagar,Mahi Basin,Mahi Upper,CWC,23.56591534,74.56320292,02-10-23,2023,10,280.75,1.711,1.61286,281.4
Mahi Bajaj Sagar,Mahi Basin,Mahi Upper,CWC,23.56591534,74.56320292,03-10-23,2023,10,280.75,1.711,1.61286,281.4
Mahi Bajaj Sagar,Mahi Basin,Mahi Upper,CWC,23.56591534,74.56320292,04-10-23,2023,10,280.75,1.711,1.61286,281.4
Mahi Bajaj Sagar,Mahi Basin,Mahi Upper,CWC,23.56591534,74.56320292,05-10-23,2023,10,280.75,1.711,1.61286,281.4
Maithon Reservoir,Ganga Basin,Damodar,CWC,23.83173749,86.80262006,01-10-23,2023,10,146.3,0.471,0.469,148.15
Maithon Reservoir,Ganga Basin,Damodar,CWC,23.83173749,86.80262006,02-10-23,2023,10,146.3,0.471,0.469,148.99
Maithon Reservoir,Ganga Basin,Damodar,CWC,23.83173749,86.80262006,03-10-23,2023,10,146.3,0.471,0.469,148.7
Maithon Reservoir,Ganga Basin,Damodar,CWC,23.83173749,86.80262006,04-10-23,2023,10,146.3,0.471,0.469,148.44
Maithon Reservoir,Ganga Basin,Damodar,CWC,23.83173749,86.80262006,05-10-23,2023,10,146.3,0.471,0.469,149
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,Varrar and others,CWC,10.8476441,76.68945355,01-10-23,2023,10,115.06,0.224,0.08403,107.56
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,Varrar and others,CWC,10.8476441,76.68945355,02-10-23,2023,10,115.06,0.224,0.08708,107.78
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,Varrar and others,CWC,10.8476441,76.68945355,03-10-23,2023,10,115.06,0.224,0.08832,107.87
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,Varrar and others,CWC,10.8476441,76.68945355,04-10-23,2023,10,115.06,0.224,0.08929,107.94
Malampuzha,West flowing rivers from Tadri to Kanyakumari Basin,Varrar and others,CWC,10.8476441,76.68945355,05-10-23,2023,10,115.06,0.224,0.09013,108.01
Malaprabha Reservoir,Krishna Basin,Krishna Upper,CWC,15.79144906,75.01899439,01-10-23,2023,10,633.83,0.972,0.48847,629.324
Malaprabha Reservoir,Krishna Basin,Krishna Upper,CWC,15.79144906,75.01899439,02-10-23,2023,10,633.83,0.972,0.48564,629.293
Malaprabha Reservoir,Krishna Basin,Krishna Upper,CWC,15.79144906,75.01899439,03-10-23,2023,10,633.83,0.972,0.48309,629.263
Malaprabha Reservoir,Krishna Basin,Krishna Upper,CWC,15.79144906,75.01899439,04-10-23,2023,10,633.83,0.972,0.48054,629.232
Malaprabha Reservoir,Krishna Basin,Krishna Upper,CWC,15.79144906,75.01899439,05-10-23,2023,10,633.83,0.972,0.47799,629.202
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,13.6766317,75.0490642,01-10-23,2023,10,594.36,0.884,0.314,581.14
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,13.6766317,75.0490642,02-10-23,2023,10,594.36,0.884,0.31821,581.24
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,13.6766317,75.0490642,03-10-23,2023,10,594.36,0.884,0.3201,581.3
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,13.6766317,75.0490642,04-10-23,2023,10,594.36,0.884,0.32136,581.34
Mani Dam,West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,CWC,13.6766317,75.0490642,05-10-23,2023,10,594.36,0.884,0.32199,581.36
Manikdoh,Krishna Basin,Bhima Upper,CWC,19.24842931,73.77241196,01-10-23,2023,10,711.25,0.288,0.22935,707.84
Manikdoh,Krishna Basin,Bhima Upper,CWC,19.24842931,73.77241196,02-10-23,2023,10,711.25,0.288,0.22984,707.87
Manikdoh,Krishna Basin,Bhima Upper,CWC,19.24842931,73.77241196,03-10-23,2023,10,711.25,0.288,0.23017,707.89
Manikdoh,Krishna Basin,Bhima Upper,CWC,19.24842931,73.77241196,04-10-23,2023,10,711.25,0.288,0.23034,707.9
Manikdoh,Krishna Basin,Bhima Upper,CWC,19.24842931,73.77241196,05-10-23,2023,10,711.25,0.288,0.2305,707.91
Matatila Reservoir,Ganga Basin,Yamuna Lower,CWC,25.05884303,78.33251496,01-10-23,2023,10,308.46,0.707,0.641,308.45
Matatila Reservoir,Ganga Basin,Yamuna Lower,CWC,25.05884303,78.33251496,02-10-23,2023,10,308.46,0.707,0.641,308.45
Matatila Reservoir,Ganga Basin,Yamuna Lower,CWC,25.05884303,78.33251496,03-10-23,2023,10,308.46,0.707,0.641,308.45
Matatila Reservoir,Ganga Basin,Yamuna Lower,CWC,25.05884303,78.33251496,04-10-23,2023,10,308.46,0.707,0.641,308.45
Matatila Reservoir,Ganga Basin,Yamuna Lower,CWC,25.05884303,78.33251496,05-10-23,2023,10,308.46,0.707,0.63782,308.42
Mayurakshi\Masanjor Reservoir,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,24.15179111,87.29415256,01-10-23,2023,10,121.31,0.48,0.222,115.397
Mayurakshi\Masanjor Reservoir,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,24.15179111,87.29415256,02-10-23,2023,10,121.31,0.48,0.227,115.534
Mayurakshi\Masanjor Reservoir,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,24.15179111,87.29415256,03-10-23,2023,10,121.31,0.48,0.236,115.763
Mayurakshi\Masanjor Reservoir,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,24.15179111,87.29415256,04-10-23,2023,10,121.31,0.48,0.251,116.144
Mayurakshi\Masanjor Reservoir,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,24.15179111,87.29415256,05-10-23,2023,10,121.31,0.48,0.261,116.434
Mettur Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.88628855,77.80504448,01-10-23,2023,10,240.79,2.647,0.29926,215.481
Mettur Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.88628855,77.80504448,02-10-23,2023,10,240.79,2.647,0.29079,215.289
Mettur Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.88628855,77.80504448,03-10-23,2023,10,240.79,2.647,0.27853,215.006
Mettur Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.88628855,77.80504448,04-10-23,2023,10,240.79,2.647,0.26615,214.713
Mettur Reservoir,Cauvery Basin,Cauvery Middle,CWC,11.88628855,77.80504448,05-10-23,2023,10,240.79,2.647,0.25559,214.457
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,22.71839958,82.62489835,01-10-23,2023,10,359.66,3.046,2.44886,357.03
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,22.71839958,82.62489835,02-10-23,2023,10,359.66,3.046,2.44393,357
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,22.71839958,82.62489835,03-10-23,2023,10,359.66,3.046,2.44393,357
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,22.71839958,82.62489835,04-10-23,2023,10,359.66,3.046,2.45709,357.08
Minimata Bangoi\Hasdeo Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,22.71839958,82.62489835,05-10-23,2023,10,359.66,3.046,2.46038,357.1
Mula Reservoir,Godavari Basin,Godavari Upper,CWC,19.32221516,74.54011693,01-10-23,2023,10,552.3,0.609,0.52524,550.7
Mula Reservoir,Godavari Basin,Godavari Upper,CWC,19.32221516,74.54011693,02-10-23,2023,10,552.3,0.609,0.53048,550.8
Mula Reservoir,Godavari Basin,Godavari Upper,CWC,19.32221516,74.54011693,03-10-23,2023,10,552.3,0.609,0.53592,550.91
Mula Reservoir,Godavari Basin,Godavari Upper,CWC,19.32221516,74.54011693,04-10-23,2023,10,552.3,0.609,0.54056,551
Mula Reservoir,Godavari Basin,Godavari Upper,CWC,19.32221516,74.54011693,05-10-23,2023,10,552.3,0.609,0.54215,551.03
Mulshi Dam,Krishna Basin,Bhima Upper,CWC,18.5360904,73.4094057,01-10-23,2023,10,607.1,0.572,0.5636,606.95
Mulshi Dam,Krishna Basin,Bhima Upper,CWC,18.5360904,73.4094057,02-10-23,2023,10,607.1,0.572,0.5646,606.97
Mulshi Dam,Krishna Basin,Bhima Upper,CWC,18.5360904,73.4094057,03-10-23,2023,10,607.1,0.572,0.5655,606.99
Mulshi Dam,Krishna Basin,Bhima Upper,CWC,18.5360904,73.4094057,04-10-23,2023,10,607.1,0.572,0.565,606.98
Mulshi Dam,Krishna Basin,Bhima Upper,CWC,18.5360904,73.4094057,05-10-23,2023,10,607.1,0.572,0.5641,606.96
Nagarjuna Sagar,Krishna Basin,Krishna Middle,CWC,16.52522701,79.21965887,01-10-23,2023,10,179.83,5.108,0.761,160.02
Nagarjuna Sagar,Krishna Basin,Krishna Middle,CWC,16.52522701,79.21965887,02-10-23,2023,10,179.83,5.108,0.76,160.02
Nagarjuna Sagar,Krishna Basin,Krishna Middle,CWC,16.52522701,79.21965887,03-10-23,2023,10,179.83,5.108,0.767,160.05
Nagarjuna Sagar,Krishna Basin,Krishna Middle,CWC,16.52522701,79.21965887,04-10-23,2023,10,179.83,5.108,0.767,160.05
Nagarjuna Sagar,Krishna Basin,Krishna Middle,CWC,16.52522701,79.21965887,05-10-23,2023,10,179.83,5.108,0.767,160.05
Narayanapura Reservoir,Krishna Basin,Krishna Upper,CWC,16.17832419,76.25396485,01-10-23,2023,10,492.25,0.863,0.433,491.53
Narayanapura Reservoir,Krishna Basin,Krishna Upper,CWC,16.17832419,76.25396485,02-10-23,2023,10,492.25,0.863,0.432,491.52
Narayanapura Reservoir,Krishna Basin,Krishna Upper,CWC,16.17832419,76.25396485,03-10-23,2023,10,492.25,0.863,0.43,491.51
Narayanapura Reservoir,Krishna Basin,Krishna Upper,CWC,16.17832419,76.25396485,04-10-23,2023,10,492.25,0.863,0.429,491.5
Narayanapura Reservoir,Krishna Basin,Krishna Upper,CWC,16.17832419,76.25396485,05-10-23,2023,10,492.25,0.863,0.426,491.48
Niradevghar,Krishna Basin,Bhima Upper,CWC,18.09545067,73.69000174,01-10-23,2023,10,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,Bhima Upper,CWC,18.09545067,73.69000174,02-10-23,2023,10,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,Bhima Upper,CWC,18.09545067,73.69000174,03-10-23,2023,10,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,Bhima Upper,CWC,18.09545067,73.69000174,04-10-23,2023,10,667.1,0.332,NA,NA
Niradevghar,Krishna Basin,Bhima Upper,CWC,18.09545067,73.69000174,05-10-23,2023,10,667.1,0.332,0.32873,667.1
Nizam sagar,Godavari Basin,Godavari Middle,CWC,18.8989005,78.3272625,01-10-23,2023,10,428.24,0.482,0.45381,428.232
Nizam sagar,Godavari Basin,Godavari Middle,CWC,18.8989005,78.3272625,02-10-23,2023,10,428.24,0.482,0.45381,428.232
Nizam sagar,Godavari Basin,Godavari Middle,CWC,18.8989005,78.3272625,03-10-23,2023,10,428.24,0.482,0.45381,428.238
Nizam sagar,Godavari Basin,Godavari Middle,CWC,18.8989005,78.3272625,04-10-23,2023,10,428.24,0.482,0.45381,428.238
Nizam sagar,Godavari Basin,Godavari Middle,CWC,18.8989005,78.3272625,05-10-23,2023,10,428.24,0.482,0.45381,428.238
Omkareshwar,Narmada Basin,Narmada Middle,CWC,22.2501207,76.21613645,01-10-23,2023,10,196.6,0.299,0.11369,194.81
Omkareshwar,Narmada Basin,Narmada Middle,CWC,22.2501207,76.21613645,02-10-23,2023,10,196.6,0.299,0.11638,194.84
Omkareshwar,Narmada Basin,Narmada Middle,CWC,22.2501207,76.21613645,03-10-23,2023,10,196.6,0.299,0.12626,194.95
Omkareshwar,Narmada Basin,Narmada Middle,CWC,22.2501207,76.21613645,04-10-23,2023,10,196.6,0.299,0.11099,194.78
Omkareshwar,Narmada Basin,Narmada Middle,CWC,22.2501207,76.21613645,05-10-23,2023,10,196.6,0.299,0.096,194.61
Panam Reservoir,Mahi Basin,Mahi Lower,CWC,23.02265456,73.76883417,01-10-23,2023,10,127.41,0.697,0.55297,127.41
